country_code,month,inflation_yoy
NL,2001-09,5.3
NL,2001-10,5.0
NL,2001-11,4.8
NL,2001-12,5.1
NL,2002-01,4.9
NL,2002-02,4.5
NL,2002-03,4.4
NL,2002-04,4.2
NL,2002-05,3.8
NL,2002-06,3.8
NL,2002-07,3.7
NL,2002-08,3.7
NL,2002-09,3.6
NL,2002-10,3.4
NL,2002-11,3.3
NL,2002-12,3.2
NL,2003-01,2.7
NL,2003-02,2.9
NL,2003-03,2.7
NL,2003-04,2.2
NL,2003-05,2.2
NL,2003-06,2.1
NL,2003-07,2.1
NL,2003-08,2.2
NL,2003-09,2.0
NL,2003-10,1.9
NL,2003-11,2.0
NL,2003-12,1.6
NL,2004-01,1.5
NL,2004-02,1.4
NL,2004-03,1.3
NL,2004-04,1.5
NL,2004-05,1.7
NL,2004-06,1.5
NL,2004-07,1.2
NL,2004-08,1.2
NL,2004-09,1.2
NL,2004-10,1.5
NL,2004-11,1.5
NL,2004-12,1.3
NL,2005-01,1.3
NL,2005-02,1.5
NL,2005-03,1.5
NL,2005-04,1.3
NL,2005-05,1.0
NL,2005-06,1.4
NL,2005-07,1.5
NL,2005-08,1.7
NL,2005-09,1.7
NL,2005-10,1.5
NL,2005-11,1.6
NL,2005-12,2.0
NL,2006-01,1.7
NL,2006-02,1.5
NL,2006-03,1.4
NL,2006-04,1.8
NL,2006-05,1.8
NL,2006-06,1.8
NL,2006-07,1.8
NL,2006-08,1.9
NL,2006-09,1.5
NL,2006-10,1.4
NL,2006-11,1.6
NL,2006-12,1.7
NL,2007-01,1.2
NL,2007-02,1.4
NL,2007-03,1.9
NL,2007-04,1.9
NL,2007-05,2.0
NL,2007-06,1.8
NL,2007-07,1.4
NL,2007-08,1.1
NL,2007-09,1.3
NL,2007-10,1.6
NL,2007-11,1.8
NL,2007-12,1.6
NL,2008-01,1.8
NL,2008-02,2.0
NL,2008-03,1.9
NL,2008-04,1.7
NL,2008-05,2.1
NL,2008-06,2.3
NL,2008-07,3.0
NL,2008-08,3.0
NL,2008-09,2.8
NL,2008-10,2.5
NL,2008-11,1.9
NL,2008-12,1.7
NL,2009-01,1.7
NL,2009-02,1.9
NL,2009-03,1.8
NL,2009-04,1.8
NL,2009-05,1.5
NL,2009-06,1.4
NL,2009-07,-0.1
NL,2009-08,-0.1
NL,2009-09,0.0
NL,2009-10,0.4
NL,2009-11,0.7
NL,2009-12,0.7
NL,2010-01,0.4
NL,2010-02,0.4
NL,2010-03,0.7
NL,2010-04,0.7
NL,2010-05,0.4
NL,2010-06,0.2
NL,2010-07,1.3
NL,2010-08,1.2
NL,2010-09,1.4
NL,2010-10,1.4
NL,2010-11,1.4
NL,2010-12,1.8
NL,2011-01,1.9
NL,2011-02,2.0
NL,2011-03,1.8
NL,2011-04,2.1
NL,2011-05,2.3
NL,2011-06,2.3
NL,2011-07,3.2
NL,2011-08,3.2
NL,2011-09,3.0
NL,2011-10,2.8
NL,2011-11,2.6
NL,2011-12,2.5
NL,2012-01,2.9
NL,2012-02,2.9
NL,2012-03,2.9
NL,2012-04,2.8
NL,2012-05,2.5
NL,2012-06,2.5
NL,2012-07,2.6
NL,2012-08,2.6
NL,2012-09,2.5
NL,2012-10,3.3
NL,2012-11,3.2
NL,2012-12,3.4
NL,2013-01,3.2
NL,2013-02,3.2
NL,2013-03,3.2
NL,2013-04,2.8
NL,2013-05,3.1
NL,2013-06,3.2
NL,2013-07,3.1
NL,2013-08,2.8
NL,2013-09,2.4
NL,2013-10,1.3
NL,2013-11,1.2
NL,2013-12,1.4
NL,2014-01,0.8
NL,2014-02,0.4
NL,2014-03,0.1
NL,2014-04,0.6
NL,2014-05,0.1
NL,2014-06,0.3
NL,2014-07,0.3
NL,2014-08,0.4
NL,2014-09,0.3
NL,2014-10,0.4
NL,2014-11,0.3
NL,2014-12,-0.1
NL,2015-01,-0.7
NL,2015-02,-0.5
NL,2015-03,-0.3
NL,2015-04,0.0
NL,2015-05,0.7
NL,2015-06,0.5
NL,2015-07,0.8
NL,2015-08,0.4
NL,2015-09,0.3
NL,2015-10,0.4
NL,2015-11,0.4
NL,2015-12,0.5
NL,2016-01,0.2
NL,2016-02,0.3
NL,2016-03,0.5
NL,2016-04,-0.2
NL,2016-05,-0.2
NL,2016-06,-0.2
NL,2016-07,-0.6
NL,2016-08,0.1
NL,2016-09,-0.1
NL,2016-10,0.3
NL,2016-11,0.4
NL,2016-12,0.7
NL,2017-01,1.6
NL,2017-02,1.7
NL,2017-03,0.6
NL,2017-04,1.4
NL,2017-05,0.7
NL,2017-06,1.0
NL,2017-07,1.5
NL,2017-08,1.5
NL,2017-09,1.4
NL,2017-10,1.3
NL,2017-11,1.5
NL,2017-12,1.2
NL,2018-01,1.5
NL,2018-02,1.3
NL,2018-03,1.0
NL,2018-04,1.0
NL,2018-05,1.9
NL,2018-06,1.7
NL,2018-07,1.9
NL,2018-08,1.9
NL,2018-09,1.6
NL,2018-10,1.9
NL,2018-11,1.8
NL,2018-12,1.8
NL,2019-01,2.0
NL,2019-02,2.6
NL,2019-03,2.9
NL,2019-04,3.0
NL,2019-05,2.3
NL,2019-06,2.7
NL,2019-07,2.6
NL,2019-08,3.1
NL,2019-09,2.7
NL,2019-10,2.8
NL,2019-11,2.6
NL,2019-12,2.8
NL,2020-01,1.7
NL,2020-02,1.3
NL,2020-03,1.1
NL,2020-04,1.0
NL,2020-05,1.1
NL,2020-06,1.7
NL,2020-07,1.6
NL,2020-08,0.3
NL,2020-09,1.0
NL,2020-10,1.2
NL,2020-11,0.7
NL,2020-12,0.9
NL,2021-01,1.6
NL,2021-02,1.9
NL,2021-03,1.9
NL,2021-04,1.7
NL,2021-05,2.0
NL,2021-06,1.7
NL,2021-07,1.4
NL,2021-08,2.7
NL,2021-09,3.0
NL,2021-10,3.7
NL,2021-11,5.9
NL,2021-12,6.4
NL,2022-01,7.6
NL,2022-02,7.3
NL,2022-03,11.7
NL,2022-04,11.2
NL,2022-05,10.2
NL,2022-06,9.9
NL,2022-07,11.6
NL,2022-08,13.7
NL,2022-09,17.1
NL,2022-10,16.8
NL,2022-11,11.3
NL,2022-12,11.0
NL,2023-01,8.4
NL,2023-02,8.9
NL,2023-03,4.5
NL,2023-04,5.8
NL,2023-05,6.8
NL,2023-06,6.4
NL,2023-07,5.3
NL,2023-08,3.4
NL,2023-09,-0.3
NL,2023-10,-1.0
NL,2023-11,1.4
NL,2023-12,1.0
NL,2024-01,3.1
NL,2024-02,2.7
NL,2024-03,3.1
NL,2024-04,2.6
NL,2024-05,2.7
NL,2024-06,3.4
NL,2024-07,3.5
NL,2024-08,3.3
NL,2024-09,3.3
NL,2024-10,3.3
NL,2024-11,3.8
NL,2024-12,3.9
NL,2025-01,3.0
NL,2025-02,3.5
NL,2025-03,3.4
NL,2025-04,4.1
NL,2025-05,2.9
NL,2025-06,2.7
NL,2025-07,2.5
NL,2025-08,2.4
NL,2025-09,3.0
NL,2025-10,3.0
NL,2025-11,2.6
NL,2025-12,2.7
PL,1997-01,17.7
PL,1997-02,17.4
PL,1997-03,16.5
PL,1997-04,15.3
PL,1997-05,14.4
PL,1997-06,15.4
PL,1997-07,15.1
PL,1997-08,15.1
PL,1997-09,13.9
PL,1997-10,13.3
PL,1997-11,13.1
PL,1997-12,13.2
PL,1998-01,13.6
PL,1998-02,14.3
PL,1998-03,14.0
PL,1998-04,13.6
PL,1998-05,13.5
PL,1998-06,12.0
PL,1998-07,11.8
PL,1998-08,11.0
PL,1998-09,10.6
PL,1998-10,9.9
PL,1998-11,9.4
PL,1998-12,8.6
PL,1999-01,6.8
PL,1999-02,5.5
PL,1999-03,6.1
PL,1999-04,6.2
PL,1999-05,6.4
PL,1999-06,6.2
PL,1999-07,6.0
PL,1999-08,7.1
PL,1999-09,7.9
PL,1999-10,8.7
PL,1999-11,9.1
PL,1999-12,9.8
PL,2000-01,10.1
PL,2000-02,10.5
PL,2000-03,10.3
PL,2000-04,9.9
PL,2000-05,9.8
PL,2000-06,10.6
PL,2000-07,11.6
PL,2000-08,10.7
PL,2000-09,10.2
PL,2000-10,9.8
PL,2000-11,9.1
PL,2000-12,8.4
PL,2001-01,7.4
PL,2001-02,6.5
PL,2001-03,6.1
PL,2001-04,6.5
PL,2001-05,7.2
PL,2001-06,6.1
PL,2001-07,5.0
PL,2001-08,4.7
PL,2001-09,4.1
PL,2001-10,3.6
PL,2001-11,3.5
PL,2001-12,3.5
PL,2002-01,3.6
PL,2002-02,3.7
PL,2002-03,3.4
PL,2002-04,3.0
PL,2002-05,1.5
PL,2002-06,1.2
PL,2002-07,1.2
PL,2002-08,1.4
PL,2002-09,1.4
PL,2002-10,1.2
PL,2002-11,1.1
PL,2002-12,0.8
PL,2003-01,0.3
PL,2003-02,0.3
PL,2003-03,0.4
PL,2003-04,0.1
PL,2003-05,0.4
PL,2003-06,0.7
PL,2003-07,0.7
PL,2003-08,0.7
PL,2003-09,0.8
PL,2003-10,1.1
PL,2003-11,1.5
PL,2003-12,1.7
PL,2004-01,1.9
PL,2004-02,1.9
PL,2004-03,1.7
PL,2004-04,2.4
PL,2004-05,3.4
PL,2004-06,4.4
PL,2004-07,4.8
PL,2004-08,4.9
PL,2004-09,4.6
PL,2004-10,4.7
PL,2004-11,4.6
PL,2004-12,4.3
PL,2005-01,3.8
PL,2005-02,3.6
PL,2005-03,3.4
PL,2005-04,3.1
PL,2005-05,2.3
PL,2005-06,1.4
PL,2005-07,1.5
PL,2005-08,1.8
PL,2005-09,1.9
PL,2005-10,1.5
PL,2005-11,1.1
PL,2005-12,0.8
PL,2006-01,0.9
PL,2006-02,0.9
PL,2006-03,1.0
PL,2006-04,1.2
PL,2006-05,1.5
PL,2006-06,1.4
PL,2006-07,1.4
PL,2006-08,1.7
PL,2006-09,1.4
PL,2006-10,1.1
PL,2006-11,1.2
PL,2006-12,1.4
PL,2007-01,1.6
PL,2007-02,2.0
PL,2007-03,2.4
PL,2007-04,2.1
PL,2007-05,2.2
PL,2007-06,2.6
PL,2007-07,2.5
PL,2007-08,2.0
PL,2007-09,2.7
PL,2007-10,3.2
PL,2007-11,3.8
PL,2007-12,4.3
PL,2008-01,4.4
PL,2008-02,4.5
PL,2008-03,4.4
PL,2008-04,4.2
PL,2008-05,4.3
PL,2008-06,4.4
PL,2008-07,4.6
PL,2008-08,4.4
PL,2008-09,4.1
PL,2008-10,3.9
PL,2008-11,3.5
PL,2008-12,3.3
PL,2009-01,3.2
PL,2009-02,3.6
PL,2009-03,4.1
PL,2009-04,4.4
PL,2009-05,4.3
PL,2009-06,4.2
PL,2009-07,4.5
PL,2009-08,4.4
PL,2009-09,4.0
PL,2009-10,3.8
PL,2009-11,3.9
PL,2009-12,3.9
PL,2010-01,4.0
PL,2010-02,3.4
PL,2010-03,2.8
PL,2010-04,2.6
PL,2010-05,2.3
PL,2010-06,2.3
PL,2010-07,2.0
PL,2010-08,1.9
PL,2010-09,2.4
PL,2010-10,2.8
PL,2010-11,2.5
PL,2010-12,2.9
PL,2011-01,3.5
PL,2011-02,3.4
PL,2011-03,4.0
PL,2011-04,4.1
PL,2011-05,4.3
PL,2011-06,3.7
PL,2011-07,3.6
PL,2011-08,4.0
PL,2011-09,3.4
PL,2011-10,3.8
PL,2011-11,4.4
PL,2011-12,4.6
PL,2012-01,4.1
PL,2012-02,4.3
PL,2012-03,4.0
PL,2012-04,4.0
PL,2012-05,3.6
PL,2012-06,4.3
PL,2012-07,4.1
PL,2012-08,3.9
PL,2012-09,3.9
PL,2012-10,3.4
PL,2012-11,2.7
PL,2012-12,2.1
PL,2013-01,1.6
PL,2013-02,1.2
PL,2013-03,1.0
PL,2013-04,0.8
PL,2013-05,0.5
PL,2013-06,0.3
PL,2013-07,0.9
PL,2013-08,0.8
PL,2013-09,0.9
PL,2013-10,0.7
PL,2013-11,0.5
PL,2013-12,0.6
PL,2014-01,0.6
PL,2014-02,0.7
PL,2014-03,0.6
PL,2014-04,0.3
PL,2014-05,0.3
PL,2014-06,0.3
PL,2014-07,-0.1
PL,2014-08,-0.1
PL,2014-09,-0.3
PL,2014-10,-0.3
PL,2014-11,-0.3
PL,2014-12,-0.7
PL,2015-01,-1.1
PL,2015-02,-1.3
PL,2015-03,-1.2
PL,2015-04,-0.8
PL,2015-05,-0.6
PL,2015-06,-0.5
PL,2015-07,-0.4
PL,2015-08,-0.4
PL,2015-09,-0.6
PL,2015-10,-0.6
PL,2015-11,-0.5
PL,2015-12,-0.4
PL,2016-01,-0.3
PL,2016-02,-0.2
PL,2016-03,-0.4
PL,2016-04,-0.5
PL,2016-05,-0.4
PL,2016-06,-0.4
PL,2016-07,-0.6
PL,2016-08,-0.5
PL,2016-09,-0.2
PL,2016-10,0.1
PL,2016-11,0.2
PL,2016-12,0.9
PL,2017-01,1.4
PL,2017-02,1.9
PL,2017-03,1.8
PL,2017-04,1.8
PL,2017-05,1.5
PL,2017-06,1.3
PL,2017-07,1.4
PL,2017-08,1.4
PL,2017-09,1.6
PL,2017-10,1.6
PL,2017-11,2.0
PL,2017-12,1.7
PL,2018-01,1.6
PL,2018-02,0.7
PL,2018-03,0.7
PL,2018-04,0.9
PL,2018-05,1.2
PL,2018-06,1.4
PL,2018-07,1.4
PL,2018-08,1.4
PL,2018-09,1.5
PL,2018-10,1.5
PL,2018-11,1.1
PL,2018-12,0.9
PL,2019-01,0.6
PL,2019-02,1.3
PL,2019-03,1.7
PL,2019-04,2.1
PL,2019-05,2.2
PL,2019-06,2.3
PL,2019-07,2.5
PL,2019-08,2.6
PL,2019-09,2.4
PL,2019-10,2.3
PL,2019-11,2.4
PL,2019-12,3.0
PL,2020-01,3.8
PL,2020-02,4.1
PL,2020-03,3.9
PL,2020-04,2.9
PL,2020-05,3.4
PL,2020-06,3.8
PL,2020-07,3.7
PL,2020-08,3.7
PL,2020-09,3.8
PL,2020-10,3.8
PL,2020-11,3.7
PL,2020-12,3.4
PL,2021-01,3.6
PL,2021-02,3.6
PL,2021-03,4.4
PL,2021-04,5.1
PL,2021-05,4.6
PL,2021-06,4.1
PL,2021-07,4.7
PL,2021-08,5.0
PL,2021-09,5.6
PL,2021-10,6.4
PL,2021-11,7.4
PL,2021-12,8.0
PL,2022-01,8.7
PL,2022-02,8.1
PL,2022-03,10.2
PL,2022-04,11.4
PL,2022-05,12.8
PL,2022-06,14.2
PL,2022-07,14.2
PL,2022-08,14.8
PL,2022-09,15.7
PL,2022-10,16.4
PL,2022-11,16.1
PL,2022-12,15.3
PL,2023-01,15.9
PL,2023-02,17.2
PL,2023-03,15.2
PL,2023-04,14.0
PL,2023-05,12.5
PL,2023-06,11.0
PL,2023-07,10.3
PL,2023-08,9.5
PL,2023-09,7.7
PL,2023-10,6.3
PL,2023-11,6.3
PL,2023-12,6.2
PL,2024-01,4.5
PL,2024-02,3.7
PL,2024-03,2.7
PL,2024-04,3.0
PL,2024-05,2.8
PL,2024-06,2.9
PL,2024-07,4.0
PL,2024-08,4.0
PL,2024-09,4.2
PL,2024-10,4.2
PL,2024-11,3.9
PL,2024-12,3.9
PL,2025-01,4.3
PL,2025-02,4.3
PL,2025-03,4.4
PL,2025-04,3.7
PL,2025-05,3.5
PL,2025-06,3.4
PL,2025-07,2.9
PL,2025-08,2.7
PL,2025-09,2.9
PL,2025-10,2.9
PL,2025-11,2.6
PL,2025-12,2.5
PT,1997-01,2.8
PT,1997-02,2.4
PT,1997-03,2.3
PT,1997-04,1.6
PT,1997-05,1.9
PT,1997-06,1.6
PT,1997-07,1.4
PT,1997-08,1.6
PT,1997-09,1.5
PT,1997-10,1.6
PT,1997-11,1.9
PT,1997-12,2.1
PT,1998-01,1.6
PT,1998-02,1.3
PT,1998-03,1.5
PT,1998-04,2.2
PT,1998-05,2.2
PT,1998-06,2.7
PT,1998-07,2.8
PT,1998-08,2.2
PT,1998-09,2.2
PT,1998-10,2.5
PT,1998-11,2.6
PT,1998-12,2.8
PT,1999-01,2.5
PT,1999-02,2.7
PT,1999-03,2.8
PT,1999-04,2.7
PT,1999-05,2.1
PT,1999-06,2.1
PT,1999-07,1.9
PT,1999-08,1.8
PT,1999-09,1.9
PT,1999-10,1.8
PT,1999-11,1.9
PT,1999-12,1.7
PT,2000-01,1.9
PT,2000-02,1.6
PT,2000-03,1.4
PT,2000-04,1.9
PT,2000-05,2.4
PT,2000-06,2.8
PT,2000-07,3.3
PT,2000-08,3.6
PT,2000-09,3.6
PT,2000-10,3.7
PT,2000-11,3.6
PT,2000-12,3.8
PT,2001-01,4.4
PT,2001-02,4.8
PT,2001-03,5.1
PT,2001-04,4.6
PT,2001-05,4.9
PT,2001-06,4.6
PT,2001-07,4.3
PT,2001-08,4.0
PT,2001-09,4.1
PT,2001-10,4.2
PT,2001-11,4.1
PT,2001-12,3.9
PT,2002-01,3.7
PT,2002-02,3.3
PT,2002-03,3.4
PT,2002-04,3.6
PT,2002-05,3.4
PT,2002-06,3.5
PT,2002-07,3.5
PT,2002-08,3.9
PT,2002-09,3.9
PT,2002-10,4.1
PT,2002-11,4.1
PT,2002-12,4.0
PT,2003-01,4.0
PT,2003-02,4.1
PT,2003-03,3.7
PT,2003-04,3.7
PT,2003-05,3.6
PT,2003-06,3.3
PT,2003-07,2.9
PT,2003-08,2.9
PT,2003-09,3.1
PT,2003-10,2.8
PT,2003-11,2.3
PT,2003-12,2.3
PT,2004-01,2.2
PT,2004-02,2.1
PT,2004-03,2.3
PT,2004-04,2.4
PT,2004-05,2.5
PT,2004-06,3.6
PT,2004-07,3.0
PT,2004-08,2.4
PT,2004-09,2.1
PT,2004-10,2.3
PT,2004-11,2.6
PT,2004-12,2.6
PT,2005-01,2.0
PT,2005-02,2.1
PT,2005-03,2.2
PT,2005-04,2.0
PT,2005-05,1.7
PT,2005-06,0.7
PT,2005-07,1.9
PT,2005-08,2.5
PT,2005-09,2.7
PT,2005-10,2.6
PT,2005-11,2.5
PT,2005-12,2.5
PT,2006-01,2.7
PT,2006-02,3.0
PT,2006-03,3.8
PT,2006-04,3.7
PT,2006-05,3.6
PT,2006-06,3.5
PT,2006-07,3.0
PT,2006-08,2.7
PT,2006-09,3.0
PT,2006-10,2.6
PT,2006-11,2.4
PT,2006-12,2.5
PT,2007-01,2.6
PT,2007-02,2.3
PT,2007-03,2.4
PT,2007-04,2.8
PT,2007-05,2.4
PT,2007-06,2.4
PT,2007-07,2.3
PT,2007-08,1.9
PT,2007-09,2.0
PT,2007-10,2.5
PT,2007-11,2.8
PT,2007-12,2.7
PT,2008-01,2.9
PT,2008-02,2.9
PT,2008-03,3.2
PT,2008-04,2.5
PT,2008-05,2.8
PT,2008-06,3.4
PT,2008-07,3.1
PT,2008-08,3.1
PT,2008-09,3.2
PT,2008-10,2.5
PT,2008-11,1.4
PT,2008-12,0.8
PT,2009-01,0.1
PT,2009-02,0.1
PT,2009-03,-0.6
PT,2009-04,-0.5
PT,2009-05,-1.3
PT,2009-06,-1.6
PT,2009-07,-1.5
PT,2009-08,-1.2
PT,2009-09,-1.8
PT,2009-10,-1.6
PT,2009-11,-0.8
PT,2009-12,-0.1
PT,2010-01,0.1
PT,2010-02,0.2
PT,2010-03,0.6
PT,2010-04,0.7
PT,2010-05,1.1
PT,2010-06,1.1
PT,2010-07,1.9
PT,2010-08,2.0
PT,2010-09,2.0
PT,2010-10,2.3
PT,2010-11,2.2
PT,2010-12,2.4
PT,2011-01,3.6
PT,2011-02,3.5
PT,2011-03,3.9
PT,2011-04,4.0
PT,2011-05,3.7
PT,2011-06,3.3
PT,2011-07,3.0
PT,2011-08,2.8
PT,2011-09,3.5
PT,2011-10,4.0
PT,2011-11,3.8
PT,2011-12,3.5
PT,2012-01,3.3
PT,2012-02,3.5
PT,2012-03,3.1
PT,2012-04,2.9
PT,2012-05,2.7
PT,2012-06,2.7
PT,2012-07,2.8
PT,2012-08,3.1
PT,2012-09,2.9
PT,2012-10,2.1
PT,2012-11,1.9
PT,2012-12,2.1
PT,2013-01,0.4
PT,2013-02,0.2
PT,2013-03,0.7
PT,2013-04,0.4
PT,2013-05,0.9
PT,2013-06,1.2
PT,2013-07,0.8
PT,2013-08,0.2
PT,2013-09,0.3
PT,2013-10,0.0
PT,2013-11,0.1
PT,2013-12,0.2
PT,2014-01,0.1
PT,2014-02,-0.1
PT,2014-03,-0.4
PT,2014-04,-0.1
PT,2014-05,-0.3
PT,2014-06,-0.2
PT,2014-07,-0.7
PT,2014-08,-0.1
PT,2014-09,0.0
PT,2014-10,0.1
PT,2014-11,0.1
PT,2014-12,-0.3
PT,2015-01,-0.4
PT,2015-02,-0.1
PT,2015-03,0.4
PT,2015-04,0.5
PT,2015-05,1.0
PT,2015-06,0.8
PT,2015-07,0.7
PT,2015-08,0.7
PT,2015-09,0.9
PT,2015-10,0.7
PT,2015-11,0.6
PT,2015-12,0.3
PT,2016-01,0.7
PT,2016-02,0.2
PT,2016-03,0.5
PT,2016-04,0.5
PT,2016-05,0.4
PT,2016-06,0.7
PT,2016-07,0.7
PT,2016-08,0.8
PT,2016-09,0.7
PT,2016-10,1.1
PT,2016-11,0.5
PT,2016-12,0.9
PT,2017-01,1.3
PT,2017-02,1.6
PT,2017-03,1.4
PT,2017-04,2.4
PT,2017-05,1.7
PT,2017-06,1.0
PT,2017-07,1.0
PT,2017-08,1.3
PT,2017-09,1.6
PT,2017-10,1.9
PT,2017-11,1.8
PT,2017-12,1.6
PT,2018-01,1.1
PT,2018-02,0.7
PT,2018-03,0.8
PT,2018-04,0.3
PT,2018-05,1.4
PT,2018-06,2.0
PT,2018-07,2.2
PT,2018-08,1.3
PT,2018-09,1.8
PT,2018-10,0.8
PT,2018-11,0.9
PT,2018-12,0.6
PT,2019-01,0.6
PT,2019-02,0.9
PT,2019-03,0.8
PT,2019-04,0.9
PT,2019-05,0.3
PT,2019-06,0.7
PT,2019-07,-0.7
PT,2019-08,-0.1
PT,2019-09,-0.3
PT,2019-10,-0.1
PT,2019-11,0.2
PT,2019-12,0.4
PT,2020-01,0.8
PT,2020-02,0.5
PT,2020-03,0.1
PT,2020-04,-0.1
PT,2020-05,-0.6
PT,2020-06,0.2
PT,2020-07,-0.1
PT,2020-08,-0.2
PT,2020-09,-0.8
PT,2020-10,-0.6
PT,2020-11,-0.4
PT,2020-12,-0.3
PT,2021-01,0.2
PT,2021-02,0.3
PT,2021-03,0.1
PT,2021-04,-0.1
PT,2021-05,0.5
PT,2021-06,-0.6
PT,2021-07,1.1
PT,2021-08,1.3
PT,2021-09,1.3
PT,2021-10,1.8
PT,2021-11,2.6
PT,2021-12,2.8
PT,2022-01,3.4
PT,2022-02,4.4
PT,2022-03,5.5
PT,2022-04,7.4
PT,2022-05,8.1
PT,2022-06,9.0
PT,2022-07,9.4
PT,2022-08,9.3
PT,2022-09,9.8
PT,2022-10,10.6
PT,2022-11,10.2
PT,2022-12,9.8
PT,2023-01,8.6
PT,2023-02,8.6
PT,2023-03,8.0
PT,2023-04,6.9
PT,2023-05,5.4
PT,2023-06,4.7
PT,2023-07,4.3
PT,2023-08,5.3
PT,2023-09,4.8
PT,2023-10,3.2
PT,2023-11,2.2
PT,2023-12,1.9
PT,2024-01,2.5
PT,2024-02,2.3
PT,2024-03,2.6
PT,2024-04,2.3
PT,2024-05,3.8
PT,2024-06,3.1
PT,2024-07,2.7
PT,2024-08,1.8
PT,2024-09,2.6
PT,2024-10,2.6
PT,2024-11,2.7
PT,2024-12,3.1
PT,2025-01,2.7
PT,2025-02,2.5
PT,2025-03,1.9
PT,2025-04,2.1
PT,2025-05,1.7
PT,2025-06,2.1
PT,2025-07,2.5
PT,2025-08,2.5
PT,2025-09,1.9
PT,2025-10,2.0
PT,2025-11,2.1
PT,2025-12,2.4
RO,1997-01,76.4
RO,1997-02,105.8
RO,1997-03,164.4
RO,1997-04,176.7
RO,1997-05,174.2
RO,1997-06,177.7
RO,1997-07,159.8
RO,1997-08,159.4
RO,1997-09,161.3
RO,1997-10,169.7
RO,1997-11,165.6
RO,1997-12,151.3
RO,1998-01,132.0
RO,1998-02,109.3
RO,1998-03,66.1
RO,1998-04,59.6
RO,1998-05,56.5
RO,1998-06,55.0
RO,1998-07,56.1
RO,1998-08,51.8
RO,1998-09,50.8
RO,1998-10,47.1
RO,1998-11,43.8
RO,1998-12,40.5
RO,1999-01,38.1
RO,1999-02,32.5
RO,1999-03,35.8
RO,1999-04,38.7
RO,1999-05,42.8
RO,1999-06,48.1
RO,1999-07,48.6
RO,1999-08,49.4
RO,1999-09,50.2
RO,1999-10,50.6
RO,1999-11,53.7
RO,1999-12,54.8
RO,2000-01,56.7
RO,2000-02,55.6
RO,2000-03,49.0
RO,2000-04,48.9
RO,2000-05,44.0
RO,2000-06,40.9
RO,2000-07,44.5
RO,2000-08,45.4
RO,2000-09,44.9
RO,2000-10,42.9
RO,2000-11,41.3
RO,2000-12,40.7
RO,2001-01,39.9
RO,2001-02,40.0
RO,2001-03,40.4
RO,2001-04,37.4
RO,2001-05,37.3
RO,2001-06,35.7
RO,2001-07,31.9
RO,2001-08,32.3
RO,2001-09,31.2
RO,2001-10,30.8
RO,2001-11,30.7
RO,2001-12,30.3
RO,2002-01,28.6
RO,2002-02,27.2
RO,2002-03,25.1
RO,2002-04,24.4
RO,2002-05,24.5
RO,2002-06,24.0
RO,2002-07,23.0
RO,2002-08,21.3
RO,2002-09,19.7
RO,2002-10,18.8
RO,2002-11,18.6
RO,2002-12,17.8
RO,2003-01,16.6
RO,2003-02,16.2
RO,2003-03,17.1
RO,2003-04,16.0
RO,2003-05,14.4
RO,2003-06,14.0
RO,2003-07,14.8
RO,2003-08,14.1
RO,2003-09,15.9
RO,2003-10,15.8
RO,2003-11,14.5
RO,2003-12,14.2
RO,2004-01,14.0
RO,2004-02,13.7
RO,2004-03,13.1
RO,2004-04,12.5
RO,2004-05,12.3
RO,2004-06,12.0
RO,2004-07,12.1
RO,2004-08,12.4
RO,2004-09,11.1
RO,2004-10,10.8
RO,2004-11,9.9
RO,2004-12,9.3
RO,2005-01,8.9
RO,2005-02,8.9
RO,2005-03,8.7
RO,2005-04,10.0
RO,2005-05,10.1
RO,2005-06,9.7
RO,2005-07,9.4
RO,2005-08,8.9
RO,2005-09,8.5
RO,2005-10,8.2
RO,2005-11,8.8
RO,2005-12,8.7
RO,2006-01,9.0
RO,2006-02,8.6
RO,2006-03,8.4
RO,2006-04,7.0
RO,2006-05,7.3
RO,2006-06,7.2
RO,2006-07,6.3
RO,2006-08,6.1
RO,2006-09,5.5
RO,2006-10,4.8
RO,2006-11,4.7
RO,2006-12,4.9
RO,2007-01,4.1
RO,2007-02,3.9
RO,2007-03,3.7
RO,2007-04,3.8
RO,2007-05,3.9
RO,2007-06,3.9
RO,2007-07,4.1
RO,2007-08,5.0
RO,2007-09,6.1
RO,2007-10,6.9
RO,2007-11,6.8
RO,2007-12,6.7
RO,2008-01,7.3
RO,2008-02,8.0
RO,2008-03,8.7
RO,2008-04,8.7
RO,2008-05,8.5
RO,2008-06,8.7
RO,2008-07,9.1
RO,2008-08,8.1
RO,2008-09,7.4
RO,2008-10,7.4
RO,2008-11,6.8
RO,2008-12,6.4
RO,2009-01,6.8
RO,2009-02,6.9
RO,2009-03,6.7
RO,2009-04,6.4
RO,2009-05,5.9
RO,2009-06,5.8
RO,2009-07,5.0
RO,2009-08,4.9
RO,2009-09,4.9
RO,2009-10,4.3
RO,2009-11,4.6
RO,2009-12,4.7
RO,2010-01,5.2
RO,2010-02,4.5
RO,2010-03,4.2
RO,2010-04,4.3
RO,2010-05,4.4
RO,2010-06,4.3
RO,2010-07,7.1
RO,2010-08,7.6
RO,2010-09,7.7
RO,2010-10,7.9
RO,2010-11,7.7
RO,2010-12,7.9
RO,2011-01,7.0
RO,2011-02,7.6
RO,2011-03,8.0
